Order_ID,Customer_ID,Customer_Name,Gender,Age,Email,City,State,Country,Product_ID,Product_Name,Category,Sub_Category,Price,Quantity,Order_Date,Delivery_Date,Payment_Method,Rating
66b830bf,d49722ed,Laura Bolton,Female,57,pdavis@hotmail.com,Lake Amy,Montana,USA,70830cda,Shampoo,Beauty,Shampoo Model 7,373.54,4,8/2/2023,10/17/2023,UPI,1
d1f9956c,7ba9cac4,Sean Khan,Male,22,wjohnson@hotmail.com,South Michael,Missouri,USA,44e7dd6b,Lipstick,Beauty,Lipstick Model 7,722.4,3,11/26/2024,4/6/2023,UPI,1
6f0a2aa5,9109757f,Thomas Gray,Male,65,danielle48@yahoo.com,Cochranburgh,Idaho,USA,963b329e,Face Cream,Beauty,Face Cream Model 2,882.75,3,12/22/2024,2/13/2024,UPI,4
a080e320,999dfa34,Felicia George,Female,24,jessica99@hotmail.com,New Brandon,Nebraska,USA,6cf231c8,Comics,Books,Comics Model 8,348.39,2,6/15/2024,10/7/2024,Cash on Delivery,3
f0e65dd6,d5afac1f,Bethany Wolfe,Female,55,karen27@hotmail.com,Port Stevefort,Delaware,USA,48c127dc,Tablet,Electronics,Tablet Model 4,473.82,4,2/4/2024,7/28/2023,Debit Card,2
698e410b,c2e03164,Natalie Whitehead,Other,56,jasonhall@lawrence-burton.com,Port Michaelfurt,Ohio,USA,5fc80fa4,Shoes,Clothing,Shoes Model 2,574.12,2,8/31/2023,1/24/2024,Debit Card,3
eb07bab5,a7de005a,Paul Hill,Male,42,cathy73@gmail.com,Johnsonfurt,South Carolina,USA,d05356ea,Smartphone,Electronics,Smartphone Model 1,265.23,2,11/19/2024,10/30/2023,Debit Card,5
36b4598c,0560729c,Shelby Valentine,Other,27,gstanley@smith-thomas.net,West Nathan,Arkansas,USA,7b86bf62,Vacuum Cleaner,Home & Kitchen,Vacuum Cleaner Model 5,147.07,3,9/8/2023,3/6/2024,Credit Card,1
f70ea8a3,85beff17,Amanda Martinez,Male,41,glarsen@moore.com,Lake Valeriehaven,Alabama,USA,88f5c427,Laptop,Electronics,Laptop Model 3,751.85,1,9/6/2023,3/14/2025,Debit Card,4
0298799c,2d922785,Shawn Smith,Male,41,paulgreg@terry-porter.com,West Joeville,West Virginia,USA,8bd83bd8,Shampoo,Beauty,Shampoo Model 7,112.17,2,9/23/2023,12/29/2024,Credit Card,2
66b9a15a,5dbfe592,John Zavala,Female,49,lortega@hotmail.com,Lake Jesseview,Kentucky,USA,35ae8a00,Microwave,Home & Kitchen,Microwave Model 4,738.89,1,3/24/2025,6/21/2023,Cash on Delivery,1
9c3d7eb8,a53e2c8e,Julia Griffin,Other,32,glennangel@hernandez-coleman.com,North Melissa,Florida,USA,7221d6b9,Non-Fiction,Books,Non-Fiction Model 4,501.4,4,7/11/2024,3/14/2025,Net Banking,2
3a31bee0,1d301499,Raymond Case,Other,44,taylormaureen@gmail.com,Taylorfort,Michigan,USA,d4906639,Sweater,Clothing,Sweater Model 7,186.05,4,12/27/2024,11/19/2024,Cash on Delivery,2
2daa3c92,220a2dc3,Amber Norris,Female,22,patrick32@gmail.com,East Victoriabury,Minnesota,USA,59b20538,Shoes,Clothing,Shoes Model 6,982.31,3,10/22/2024,9/1/2024,Net Banking,1
091c655d,76e2afbe,Sylvia Garcia,Male,43,adixon@gmail.com,Leonardberg,Ohio,USA,8b54a315,Smartwatch,Electronics,Smartwatch Model 1,159.59,3,2/1/2024,2/26/2025,Debit Card,5
d28ed87e,95927c8f,Abigail Becker,Male,46,christopherbenton@may.com,Gonzalezmouth,Iowa,USA,96bcd876,Tablet,Electronics,Tablet Model 6,638.16,1,11/18/2023,11/7/2024,Net Banking,1
7f06263e,fe2425eb,Samantha Mack,Male,39,kelly80@gmail.com,Robinsonshire,Hawaii,USA,71deb14a,Jeans,Clothing,Jeans Model 4,596.84,5,3/25/2025,3/7/2025,Debit Card,4
04c5eff6,52621bcc,James Hoffman,Male,35,jramirez@gmail.com,North Ryanhaven,Wisconsin,USA,9f32a137,Jeans,Clothing,Jeans Model 3,489.03,2,4/3/2023,12/25/2024,Credit Card,1
7778c828,597edbc2,Mark Carrillo,Male,25,xleonard@lewis-graham.com,South Matthew,Indiana,USA,d829aac8,Non-Fiction,Books,Non-Fiction Model 8,567.29,2,8/20/2023,6/7/2023,Net Banking,1
13af976e,fb7857c3,Sandra Gordon,Male,24,heather54@hotmail.com,Stevenstad,Mississippi,USA,7705e845,Educational,Books,Educational Model 5,908.62,4,12/9/2023,2/10/2025,Net Banking,1
9e1929b6,e96b129f,Charles Wilson,Female,52,mackenzie09@yahoo.com,Robertville,Massachusetts,USA,23ec70ea,Non-Fiction,Books,Non-Fiction Model 6,506.04,2,12/25/2024,10/31/2023,Credit Card,1
4f61c304,e84df855,Lisa Hernandez,Female,45,thomas72@cline.com,New Maria,Virginia,USA,e76e2b3d,Jeans,Clothing,Jeans Model 2,951.89,4,3/3/2025,6/4/2023,Credit Card,4
d23bb438,657932f7,Matthew Ellis,Male,59,zacharyjohnson@pope-malone.com,Kennethburgh,Oregon,USA,f6e1b2db,Jeans,Clothing,Jeans Model 4,505.54,2,5/2/2024,11/28/2023,Net Banking,1
26067b17,cb709540,Tina Ellis,Male,40,jeremy47@garcia.info,Leefort,Kentucky,USA,c475cc42,Blender,Home & Kitchen,Blender Model 7,672.1,4,8/27/2023,9/10/2024,Debit Card,3
517902ae,60b9ae08,Yolanda Lin,Male,65,pbruce@bennett-perkins.com,Wardtown,Idaho,USA,23dbfda2,Shoes,Clothing,Shoes Model 5,214.39,4,8/6/2024,7/27/2024,UPI,2
81188033,e96790dd,Xavier Whitehead,Other,22,smithgloria@yahoo.com,South Monique,Arizona,USA,cbd580e0,Non-Fiction,Books,Non-Fiction Model 3,556.34,4,12/23/2023,11/12/2023,Credit Card,3
a7978864,c3afe0bc,Victoria Yates,Other,55,sanchezjohn@thompson.com,East Justinmouth,Washington,USA,9a798ba3,Jeans,Clothing,Jeans Model 5,929.12,4,11/14/2024,11/21/2023,Debit Card,4
2e342a81,a3740ff5,Julia Beck,Male,51,anitahawkins@gordon.com,Johnsonfort,Arizona,USA,3758b46c,Sweater,Clothing,Sweater Model 7,359.94,3,7/16/2023,7/9/2024,Cash on Delivery,2
5290ed39,ce8675f9,Justin Gentry,Male,48,pwright@bowman-chapman.com,Jeremyfurt,Mississippi,USA,76aaa428,Shampoo,Beauty,Shampoo Model 1,354.62,5,11/18/2023,3/3/2024,Cash on Delivery,1
332f7e59,3f1abe60,Katelyn Braun,Female,50,torozco@yahoo.com,New Jose,Idaho,USA,84adafb6,Blender,Home & Kitchen,Blender Model 4,470.61,5,10/5/2024,8/30/2023,Debit Card,2
c7128b82,082897b1,Sara Rogers,Male,47,schmidtsierra@miller.com,Port Melissa,Idaho,USA,a809b84b,Laptop,Electronics,Laptop Model 4,161.63,5,11/22/2024,3/5/2025,UPI,3
ab8d6ac3,2e2c90d9,Katrina Cole,Other,61,david65@gmail.com,Amberstad,South Dakota,USA,4538d11e,T-Shirt,Clothing,T-Shirt Model 4,740.09,2,7/22/2023,1/17/2024,Credit Card,1
738c5c5b,f98b59df,Lisa Green,Female,36,curtisryan@reynolds.com,Christensenfurt,Pennsylvania,USA,8147ea99,Face Cream,Beauty,Face Cream Model 3,122.88,4,4/23/2023,2/13/2025,Net Banking,2
4324xaf,24ab8164,Jessica Giles,Other,22,robertskevin@jensen-lewis.com,Holmesville,New Hampshire,USA,5309774e,Lipstick,Beauty,Lipstick Model 3,614.39,5,11/3/2023,2/27/2024,Net Banking,5
b363c0fa,e36e5bd5,Lindsey Jones,Other,51,alex34@yahoo.com,Lake Carriestad,Ohio,USA,63b517b0,Vacuum Cleaner,Home & Kitchen,Vacuum Cleaner Model 7,531.59,5,5/18/2024,3/3/2025,Net Banking,4
0abf2bf4,3619be35,Rachel Smith,Female,25,kevinmoore@hotmail.com,Whiteheadborough,Arkansas,USA,bc88d5ab,Laptop,Electronics,Laptop Model 10,816.9,5,8/18/2023,11/10/2023,Debit Card,5
4d9f8b7b,38b33567,Joshua Rodriguez,Other,35,lauriecox@sanchez.biz,New Christyville,Nevada,USA,5c4babc3,Coffee Maker,Home & Kitchen,Coffee Maker Model 8,468.04,2,11/27/2023,7/31/2023,Credit Card,5
e95210e8,263f9482,Samantha Klein,Other,35,paulthomas@hotmail.com,Port Karashire,New Mexico,USA,1fc9e761,Biography,Books,Biography Model 1,209.3,3,9/18/2023,12/28/2024,Net Banking,1
38e33253,5424133b,Robert Mcdowell,Male,33,grahamstacey@byrd.net,Scottborough,Kentucky,USA,95a56aa1,Comics,Books,Comics Model 1,464.5,4,11/22/2024,2/13/2025,Credit Card,1
d4c64411,90e0d511,Joshua Frederick,Female,65,tracy86@taylor.com,West Joseph,Delaware,USA,59bb5e0a,Jacket,Clothing,Jacket Model 5,155.42,1,6/1/2024,8/13/2024,Debit Card,2
2332sf2334,dc074c82,Samantha Sanders,Other,54,dustin61@hotmail.com,North Ericatown,Delaware,USA,63d2db41,Fiction,Books,Fiction Model 4,812.82,1,8/11/2023,2/16/2025,UPI,4
2f6734df,a23d1bdf,Kevin Heath,Male,47,spaul@nelson.com,Jackiechester,Montana,USA,25bcf3f7,Jacket,Clothing,Jacket Model 5,667.29,5,8/4/2023,5/22/2023,UPI,5
abf3a05a,5816ab81,Vanessa Dean,Other,61,michele01@gmail.com,North Susan,Maryland,USA,8e377727,Educational,Books,Educational Model 4,189.4,2,6/4/2024,1/15/2025,Net Banking,3
395ca73e,1997effa,Katherine Wiggins,Male,36,larry59@wong.org,Port Sean,West Virginia,USA,a4722591,Biography,Books,Biography Model 10,613.45,1,5/2/2024,1/2/2024,Credit Card,5
08c9ea02,38619453,Philip Cook,Female,55,hunterlynch@allison.com,West Danielville,South Dakota,USA,91ed18f8,Face Cream,Beauty,Face Cream Model 7,244.65,5,6/22/2024,2/12/2025,Credit Card,4
d1857320,4d5cd559,Steven Contreras,Female,54,jason76@gmail.com,South Jon,Ohio,USA,6992a735,Laptop,Electronics,Laptop Model 5,637.8,2,11/23/2023,9/23/2024,Debit Card,2
e3ecd984,073cdeb2,Jennifer Morris,Other,19,jonathanberry@frye.com,Mathisfurt,Illinois,USA,c45d6f6a,Vacuum Cleaner,Home & Kitchen,Vacuum Cleaner Model 7,236.37,4,5/2/2024,2/5/2025,Debit Card,2
a0f5650d,beb29998,Jennifer Gomez,Female,44,emma02@hotmail.com,Martinborough,South Dakota,USA,3c059a9d,Body Lotion,Beauty,Body Lotion Model 3,397.14,1,2/23/2025,3/29/2024,Debit Card,2
6833b711,abbc9248,Michelle Holland,Female,48,hhuffman@hotmail.com,Comptonland,Washington,USA,ba205362,Non-Fiction,Books,Non-Fiction Model 4,168.57,5,12/10/2024,10/26/2024,Net Banking,4
316bd3fe,4bac8dea,Karen Mayer,Other,19,egrant@yahoo.com,Ellisonmouth,Connecticut,USA,40e7e6c2,Toaster,Home & Kitchen,Toaster Model 9,504.03,3,3/22/2024,6/25/2023,Cash on Delivery,5
313b41b1,a43db57e,Vanessa Davis,Female,40,loriherrera@yahoo.com,Lake Kelliborough,Oklahoma,USA,591c2fe3,Non-Fiction,Books,Non-Fiction Model 6,354.77,2,4/27/2023,6/19/2024,Cash on Delivery,2
9b2237e0,2be4d762,Aaron Henderson,Female,26,ericksonmelanie@gmail.com,Lake Brendan,Idaho,USA,be854691,Jeans,Clothing,Jeans Model 2,995.51,3,12/31/2024,7/23/2023,Cash on Delivery,2
6746fc6e,f8d21721,Kyle Neal,Female,28,nicholasgrimes@gates.com,Sheliafurt,New Mexico,USA,96d910e1,Lipstick,Beauty,Lipstick Model 5,383.14,2,1/26/2024,7/4/2024,Credit Card,4
7908b90d,80000321,Kimberly Miller,Female,20,lawrencephillips@gmail.com,North Vanessaport,Georgia,USA,b708f67f,Microwave,Home & Kitchen,Microwave Model 1,423.99,5,6/28/2023,2/29/2024,Net Banking,1
06587b56,0c6caa68,Wendy Boyd,Female,20,juliananderson@mora.com,North Ryan,Wyoming,USA,b314f04b,Comics,Books,Comics Model 9,947.96,2,1/28/2025,6/10/2023,UPI,5
f64fa233,eb185edf,Matthew Williams,Other,62,ryanprice@cox-delgado.org,Port Audreychester,Hawaii,USA,f91c315c,Shampoo,Beauty,Shampoo Model 9,501.91,5,6/30/2024,12/9/2024,Cash on Delivery,3
605ae4cf,b8df8418,Katherine Beck,Male,52,pnicholson@hotmail.com,Martinshire,South Dakota,USA,d7629742,Jacket,Clothing,Jacket Model 5,693.02,4,5/25/2023,12/16/2023,Net Banking,3
7b1eec5a,6689402d,Kenneth Haas,Female,56,markberger@wade-rice.info,Angelicafort,Massachusetts,USA,eb239163,Sweater,Clothing,Sweater Model 10,863.37,5,3/23/2024,3/15/2024,Debit Card,1
1aa3cf65,67cd3f40,Kirk Weaver,Other,31,medinakaitlin@yahoo.com,New Danielle,North Carolina,USA,4.67E+203,Toaster,Home & Kitchen,Toaster Model 10,525.65,5,10/23/2024,8/23/2024,Cash on Delivery,2
5c47d2f8,6bfe464f,Julie King,Female,21,andrew50@hotmail.com,Wilkinsonborough,North Dakota,USA,e8aa3278,Shampoo,Beauty,Shampoo Model 10,516.67,3,7/11/2024,6/27/2023,UPI,2
905c6d5d,15f39547,Holly Young,Male,64,mendozalogan@gmail.com,Hahnberg,North Dakota,USA,fc67a471,Tablet,Electronics,Tablet Model 8,405.78,5,10/3/2023,10/20/2023,Credit Card,1
1e1cce88,4b5f0328,Eric Ho,Other,62,mjohnston@collier.com,South Christophermouth,Ohio,USA,422463d7,Laptop,Electronics,Laptop Model 2,309.81,3,7/3/2023,9/6/2024,Net Banking,2
01cf8c5a,f34b8870,Robin Delgado,Other,43,kelseymorales@yahoo.com,East Thomas,Alabama,USA,b982b957,Toaster,Home & Kitchen,Toaster Model 4,703.52,2,3/4/2025,1/19/2025,Net Banking,5
b6119f25,60072ae0,Dr. Sean Norman,Male,44,jeffery38@hotmail.com,Bryanshire,Mississippi,USA,58ef98bf,Coffee Maker,Home & Kitchen,Coffee Maker Model 10,371.45,1,6/17/2024,5/30/2023,UPI,2
cc51e8da,ef9b28a0,Beth Garcia,Other,34,johnsoneric@marquez.com,East Mark,Wyoming,USA,e7bce678,Body Lotion,Beauty,Body Lotion Model 3,847.25,3,12/26/2024,5/5/2024,Debit Card,3
b8f7d566,e430b607,Stephanie Johnson,Other,59,samuellarsen@jones.com,Allenborough,Texas,USA,4c34e500,Laptop,Electronics,Laptop Model 1,481.35,2,11/1/2023,11/12/2023,UPI,4
8c2afe59,b1036b8a,Zachary Sullivan,Other,56,paul64@bolton-green.info,Lake Wendy,Utah,USA,34e03aad,Smartwatch,Electronics,Smartwatch Model 10,707.66,5,9/20/2024,4/1/2024,Net Banking,2
43839981,627d3fd1,Sheryl Powell,Female,24,washingtonspencer@yahoo.com,South Jessica,North Carolina,USA,34cb402c,Fiction,Books,Fiction Model 4,45.84,2,6/27/2024,2/4/2025,Credit Card,2
89c9f7cc,5e37e567,Kenneth Johnson,Male,47,stephanie30@jordan-tyler.net,Mooreland,Michigan,USA,8b8968a5,Microwave,Home & Kitchen,Microwave Model 3,721.17,2,10/8/2023,1/8/2024,Net Banking,5
194a8b1e,be9abd08,Jonathan Gibson,Other,57,david40@hotmail.com,Vickietown,Oklahoma,USA,c5a9c71a,Shampoo,Beauty,Shampoo Model 5,629.11,1,1/31/2025,3/20/2024,UPI,4
109f83da,b15b76a8,Robin Ferguson,Male,42,pjensen@lee.com,East Edgar,Minnesota,USA,596d726d,Shampoo,Beauty,Shampoo Model 10,222.35,5,2/7/2024,2/21/2024,UPI,4
182470fc,4b74c752,Dana Freeman,Female,51,davidjackson@knapp.com,North Crystalshire,South Dakota,USA,a5b14aae,T-Shirt,Clothing,T-Shirt Model 5,521.94,4,2/24/2025,8/15/2023,Debit Card,1
52352af,4b9dbf34,Mary King,Other,19,villanuevajeffrey@weaver.com,South Ruthborough,Montana,USA,fd015ea3,Tablet,Electronics,Tablet Model 9,309.45,3,9/9/2023,7/8/2024,Cash on Delivery,1
38c9957e,ab1772f6,Francisco Jones,Female,35,jessica96@giles-walsh.com,Lake April,Massachusetts,USA,2fa69ce8,Perfume,Beauty,Perfume Model 7,126.33,1,10/30/2023,8/26/2024,UPI,1
18fa2586,894e9334,Heidi Jackson,Other,23,hvaldez@yahoo.com,Beckyberg,Kansas,USA,c7e40a55,Body Lotion,Beauty,Body Lotion Model 10,455.08,3,12/7/2023,10/17/2024,Net Banking,3
5099426e,2d928eb3,Mr. Jesus Leon DVM,Female,50,katherinebarnes@mcguire-graves.com,New Laurenmouth,Nebraska,USA,436d2685,Headphones,Electronics,Headphones Model 3,137.74,2,1/15/2024,11/18/2024,Debit Card,1
d248f7e5,41ba6e55,Anthony Collins,Female,19,ethan26@gmail.com,New Laurenmouth,Idaho,USA,6daa011f,Shampoo,Beauty,Shampoo Model 8,768.52,2,8/16/2024,8/26/2024,Net Banking,3
174f27d6,ac023f27,Jeremy Harris,Female,21,ashley34@yahoo.com,Aguirreborough,West Virginia,USA,42833de9,Jeans,Clothing,Jeans Model 3,234.66,2,3/8/2025,3/6/2024,Credit Card,1
8ff4a8db,0d263800,Kenneth Russo,Male,65,john55@bolton.info,Freemanmouth,Rhode Island,USA,1d92a814,Coffee Maker,Home & Kitchen,Coffee Maker Model 4,173.94,3,9/25/2024,8/12/2024,Credit Card,3
610bf91a,7e246e86,Lauren Owen,Other,45,kdyer@gmail.com,Loweton,Texas,USA,5b3879a2,Microwave,Home & Kitchen,Microwave Model 2,548.67,5,10/12/2024,8/24/2023,Debit Card,5
889fa0bf,a55e3bfe,Philip Johnson,Female,42,manningmartin@reed.com,Lake Cindy,New York,USA,87c7f0bd,Sweater,Clothing,Sweater Model 6,791.88,4,4/17/2023,7/8/2024,Cash on Delivery,5
ee98548c,cc387584,Kristopher Mills,Male,21,craigfarmer@hotmail.com,Brendachester,Connecticut,USA,23b41600,Headphones,Electronics,Headphones Model 10,555.17,2,12/9/2023,7/10/2024,Debit Card,2
6085d195,1218ba6f,Barbara Morgan,Other,33,lambertabigail@gmail.com,Spencerstad,Georgia,USA,372dac6c,Smartphone,Electronics,Smartphone Model 6,125.22,5,2/24/2025,11/27/2023,Cash on Delivery,2
1a162686,f9054740,Mr. Anthony Compton,Female,25,shahjennifer@alexander.com,East Samuelberg,Louisiana,USA,25761108,Laptop,Electronics,Laptop Model 3,712.86,4,8/22/2023,1/25/2024,UPI,4
7cbdad23,96672787,Billy Trujillo,Other,55,angelamartinez@mason.com,Ruizmouth,Nebraska,USA,04ea6e21,T-Shirt,Clothing,T-Shirt Model 5,645.99,5,8/4/2024,12/16/2023,Cash on Delivery,5
401911d6,5b34e13b,Christopher Melendez,Male,41,lsanchez@bonilla.biz,East Angela,Arkansas,USA,6444358a,Jacket,Clothing,Jacket Model 7,831.59,5,2/7/2025,12/11/2023,UPI,5
158f0d91,23869332,Jacob Stone,Other,35,walshbianca@west.info,Bethanyfurt,Indiana,USA,f4d188ce,Perfume,Beauty,Perfume Model 5,968.14,2,9/11/2024,12/20/2023,Net Banking,2
1441caef,c687a614,Troy Ali,Other,46,laracassie@hart-mckinney.info,Mayview,Arizona,USA,8d171b14,Comics,Books,Comics Model 4,835.56,1,9/23/2024,7/17/2023,Credit Card,5
e29053f8,6a3ff25d,Brian Kelly,Other,28,kimberlysimpson@myers.com,Joshuaton,Maine,USA,4860e22b,Lipstick,Beauty,Lipstick Model 8,402.73,2,11/17/2023,5/30/2023,Net Banking,3
53349113,e5ff1376,Michael Johnson,Male,44,kevingarcia@gmail.com,Michaelfurt,Maine,USA,e99855e3,Blender,Home & Kitchen,Blender Model 10,692.84,5,1/31/2024,10/1/2023,Cash on Delivery,3
159f710d,3cf810b1,Morgan Duncan,Other,43,becky50@gmail.com,Joelhaven,West Virginia,USA,62a84918,Headphones,Electronics,Headphones Model 2,612.2,1,7/12/2024,5/1/2024,Cash on Delivery,4
6df3fd90,4528dfba,Philip Melendez,Male,58,rogerlewis@hotmail.com,Coxburgh,South Dakota,USA,0af3beba,Headphones,Electronics,Headphones Model 6,472.73,3,4/14/2023,3/6/2025,Cash on Delivery,5
af7886b3,5c4097a7,Alison Obrien,Female,41,pittmangary@williams.com,Kentland,Alabama,USA,e680febc,Body Lotion,Beauty,Body Lotion Model 2,897.84,1,7/12/2024,1/4/2025,Credit Card,2
a6294b38,1e26b44c,Melinda Taylor,Female,40,sespinoza@hotmail.com,North Elizabeth,Vermont,USA,8d42a8eb,Jacket,Clothing,Jacket Model 6,580.93,4,9/10/2024,1/30/2025,UPI,5
1e227a12,24a32944,Jordan Nguyen,Other,43,mball@ortiz-anderson.com,Lake Seanton,Alabama,USA,dcf2ecfa,Coffee Maker,Home & Kitchen,Coffee Maker Model 7,962.75,2,11/15/2024,7/19/2024,Debit Card,4
74565c0a,a4cac326,Douglas Parker,Male,39,robertsonapril@johns-andrade.com,Port Nathanfort,Utah,USA,1dac08e6,Smartphone,Electronics,Smartphone Model 1,502.74,1,9/12/2024,2/7/2024,Cash on Delivery,4
f8b7b6d7,9136c983,Daniel Cuevas,Other,29,oyoung@compton.com,Reesemouth,Oklahoma,USA,c482d708,Shoes,Clothing,Shoes Model 2,959.12,2,10/27/2024,6/23/2024,Credit Card,2
bd313695,5eb1c119,Teresa Mills,Male,29,dsmith@gmail.com,East Nathan,North Carolina,USA,ca07cf8e,Body Lotion,Beauty,Body Lotion Model 4,172.09,5,10/8/2024,12/8/2024,Cash on Delivery,3
aa1e327d,3e777fee,Timothy Mendez,Male,26,jeffreythomas@gmail.com,North Brad,Arizona,USA,d6832280,Microwave,Home & Kitchen,Microwave Model 1,427.21,3,12/8/2023,9/30/2023,Debit Card,3
09279b3c,c40eab35,Randy Escobar,Male,40,margaretthompson@yahoo.com,South Martinchester,California,USA,3c4ce0c1,Sweater,Clothing,Sweater Model 5,555.51,4,6/23/2024,11/13/2023,Net Banking,5
e5966cd3,131669c9,Julian Martin,Other,29,hebertrebecca@pratt-haley.com,New Richardberg,Idaho,USA,0b4eddd8,Body Lotion,Beauty,Body Lotion Model 8,931.73,5,1/6/2025,6/5/2024,Credit Card,1
626101bc,1947c346,Cynthia Smith,Male,42,xbrady@yahoo.com,Port Ellen,New Jersey,USA,087a8e65,Shoes,Clothing,Shoes Model 4,732.51,3,2/27/2025,6/30/2024,Credit Card,4
0fd0d095,234c1ce9,Taylor Stevens,Other,58,thomas25@hotmail.com,Smithburgh,Pennsylvania,USA,c8f7f170,Jacket,Clothing,Jacket Model 8,899.35,4,7/26/2024,4/27/2024,UPI,1
1f64e0e5,1571457c,Stephanie Smith,Male,64,bryan11@hotmail.com,Reneeside,Louisiana,USA,ba0cce6f,Coffee Maker,Home & Kitchen,Coffee Maker Model 1,400.84,1,3/29/2024,6/3/2023,Cash on Delivery,2
d9db2170,33e0d14b,Victor Alvarez,Female,52,jillcarlson@yahoo.com,Whitneytown,Kentucky,USA,b178d999,Blender,Home & Kitchen,Blender Model 2,737.55,2,12/31/2023,8/1/2023,UPI,4
0fda9f26,4aa6fd92,John Mejia,Other,65,robertayoung@hotmail.com,Ryanmouth,Alabama,USA,37fd79a6,Fiction,Books,Fiction Model 8,20.21,1,6/17/2023,12/2/2023,Debit Card,5
292ea991,49f6d27a,Robert Madden,Other,46,ronald76@myers-bowman.net,Emilyville,Pennsylvania,USA,c4ffdaea,T-Shirt,Clothing,T-Shirt Model 1,589.94,2,6/10/2023,6/11/2023,UPI,4
8e695361,0fc3531d,Michael Curtis,Male,20,dharris@gmail.com,Johnsonberg,Michigan,USA,394a4af1,Laptop,Electronics,Laptop Model 7,575.45,2,12/2/2024,9/18/2024,Net Banking,2
d34d75b5,6315a227,Brandi Barrera,Other,62,dgonzalez@vaughn.com,Lake Travis,Kansas,USA,e7821207,Educational,Books,Educational Model 10,155.97,4,3/4/2025,8/12/2023,Credit Card,1
28ad1912,73e4e80e,Kimberly Boyer,Male,47,pgarcia@yahoo.com,New Josephport,North Dakota,USA,e1df8f0a,Vacuum Cleaner,Home & Kitchen,Vacuum Cleaner Model 2,18.54,5,7/10/2023,12/15/2023,Debit Card,3
bf78af84,5feae1ee,Benjamin Moore,Other,21,samantha48@yahoo.com,North Jennifer,Tennessee,USA,c1586759,Headphones,Electronics,Headphones Model 10,626.14,2,11/5/2024,8/26/2023,Cash on Delivery,4
5235af2351,d0353f0d,Samantha Grant,Male,56,mcneiljason@moore-brown.info,Smithfurt,Ohio,USA,27de3894,Educational,Books,Educational Model 2,663.45,3,8/27/2024,6/4/2024,Credit Card,3
e9bd4d97,b47735e5,James White,Other,63,albertfleming@hotmail.com,Jonesfurt,Wisconsin,USA,fe542816,Non-Fiction,Books,Non-Fiction Model 6,277.35,1,7/27/2024,8/3/2024,Debit Card,2
6f30f038,036c91c5,Kevin Delgado,Other,34,jesse03@gardner-foster.info,Stevenhaven,Maryland,USA,56cd9f98,Fiction,Books,Fiction Model 8,95.26,5,4/20/2023,12/20/2023,Credit Card,4
8ef8eed2,5c0eb179,Tracie Navarro,Female,37,tnicholson@yahoo.com,Keithchester,North Carolina,USA,3bb7a800,Shampoo,Beauty,Shampoo Model 7,10.64,2,11/30/2024,9/17/2024,Debit Card,4
52635af,873cdb7d,Christopher Morales,Other,60,christianphillips@gmail.com,Port Davidland,North Dakota,USA,fbe83c4b,Smartwatch,Electronics,Smartwatch Model 1,290.74,2,7/12/2024,1/15/2024,Debit Card,2
b291edc8,67d78e9a,Dr. Kevin Brooks PhD,Male,26,james05@reynolds.info,Veronicaport,New Hampshire,USA,565dd63a,Vacuum Cleaner,Home & Kitchen,Vacuum Cleaner Model 8,923.19,4,4/14/2023,5/18/2024,Cash on Delivery,2
b824d75f,85ddac99,Jennifer Hernandez,Female,58,samantha05@hotmail.com,Jamesbury,New Jersey,USA,7e967564,Vacuum Cleaner,Home & Kitchen,Vacuum Cleaner Model 9,27.28,2,7/29/2023,12/17/2024,Debit Card,5
a8332d1d,ccd9afc4,Angela Williams,Male,43,thomas56@pierce.com,Lake Robertport,Texas,USA,bb44ead9,Jacket,Clothing,Jacket Model 1,436.74,5,9/5/2024,12/12/2024,Net Banking,4
4814aea9,f869703a,Michael Clark,Male,40,theresastewart@lloyd.com,New Richard,Arkansas,USA,0c679ffc,Coffee Maker,Home & Kitchen,Coffee Maker Model 7,824.72,3,6/13/2024,4/7/2024,Net Banking,2
1ee41fc8,903d6473,Adrian Hamilton,Other,30,johnrobinson@hotmail.com,North William,Washington,USA,79b60aa5,T-Shirt,Clothing,T-Shirt Model 9,149.42,1,12/2/2024,10/7/2023,UPI,4
b1dba283,ec5fc8fc,Jennifer Turner,Male,30,pberry@morales.org,New Danielle,New Hampshire,USA,6f7a8316,Educational,Books,Educational Model 2,11.87,5,10/15/2023,8/13/2024,Credit Card,2
17d6e420,47563de2,Aaron Wood,Female,64,austin97@hotmail.com,East Steve,Hawaii,USA,77648f2b,Smartwatch,Electronics,Smartwatch Model 4,821.17,3,12/21/2023,11/12/2023,UPI,2
87c35c81,b3880e73,Daniel Torres,Other,30,crystalwilliams@yahoo.com,Andersonton,Virginia,USA,674d876c,Vacuum Cleaner,Home & Kitchen,Vacuum Cleaner Model 3,739.71,4,4/4/2023,1/12/2025,Cash on Delivery,4
34a3e19a,9654fb32,James Tanner,Male,53,sreilly@ingram.com,Clarkfort,Washington,USA,11157863,Comics,Books,Comics Model 1,589.32,4,2/23/2025,9/15/2023,Net Banking,5
8cd9e20e,ba081abb,Cynthia Webb,Female,39,wagnerlaura@hotmail.com,Port Roberttown,Louisiana,USA,d7c5c4e6,Blender,Home & Kitchen,Blender Model 10,202.11,5,8/17/2024,6/30/2023,Debit Card,1
